词语	频次
先导	6
先民	6
先秦	6
先锋队	6
光华	6
光子	6
光电	6
党性	6
入座	6
全军	6
全日制	6
全然	6
全盘	6
八达岭	6
公公	6
公关	6
公用	6
公立	6
公车	6
六十一	6
六点	6
兰花	6
共谋	6
关头	6
兴办	6
兴旺	6
其后	6
其实不然	6
典雅	6
养气	6
养活	6
兼备	6
军团	6
军方	6
农妇	6
农资	6
冰冻	6
冲天	6
况	6
冷暖	6
冷气	6
准确性	6
凉粉	6
凋谢	6
凑近	6
凛冽	6
出众	6
出击	6
出名	6
出征	6
出没	6
出谋划策	6
出走	6
刀刃	6
分外	6
分泌物	6
分级	6
划拨	6
划破	6
刘京	6
刘秀	6
初春	6
利索	6
利诱	6
制造商	6
刷卡器	6
刻薄	6
前年	6
前行	6
剔除	6
剥离	6
剧中	6
剧情	6
剧毒	6
剪除	6
副作用	6
剿共	6
力不从心	6
劝慰	6
功勋	6
功德	6
加倍	6
务求	6
动弹	6
动心	6
动植物	6
劫难	6
劳动密集型	6
劳动节	6
勘验	6
匪	6
医护	6
十二点	6
十八罗汉	6
升值	6
午夜	6
半封建	6
半工半读	6
半殖民地	6
协和	6
卓著	6
单薄	6
单项	6
南征	6
南瓜	6
南非	6
博大精深	6
印刷品	6
卷入	6
卸下	6
厂商	6
厉声	6
厌	6
原告	6
原型	6
原意	6
原生	6
去向	6
去处	6
参与者	6
友爱	6
双面	6
反差	6
发票	6
发脾气	6
取而代之	6
受害人	6
受损	6
变相	6
叠加	6
古兰经	6
古典文学	6
古籍	6
古董	6
句型	6
只顾	6
召唤	6
可不	6
可溶性	6
可笑	6
可贵	6
史料	6
司令部	6
吃力	6
吃喝	6
各路	6
合理化	6
吉普车	6
吊唁	6
同工同酬	6
同心同德	6
名将	6
名贵	6
名门	6
后天	6
含混	6
含金量	6
听觉	6
听课	6
吭声	6
启迪	6
吸血鬼	6
告终	6
周娜	6
周密	6
味儿	6
呼和浩特	6
和衷共济	6
咖啡馆	6
咸肉	6
咽喉	6
哀求	6
响声	6
唯恐	6
啃	6
商会	6
喜庆	6
喵	6
喻	6
嗡嗡	6
嗫	6
嘟	6
嘲弄	6
器械	6
嚅	6
嚣张	6
嚷	6
囊	6
四人帮	6
四分	6
四川冠城	6
四面	6
因地制宜	6
团支部	6
困顿	6
围城	6
固执	6
国产	6
国务院办公厅	6
国立	6
国营	6
图形	6
图景	6
圣人	6
圣诞节	6
在校生	6
地势	6
地平线	6
地步	6
地表	6
场子	6
坐定	6
坚守	6
坚硬	6
坚韧	6
坦白	6
坦诚	6
城墙	6
城里人	6
培植	6
基准	6
基督徒	6
塑料袋	6
墓地	6
墓碑	6
墙角	6
墨西哥	6
壮烈	6
声声	6
夏芹	6
外企	6
外围	6
外甥	6
外衣	6
外貌	6
多方	6
多种多样	6
大众化	6
大伙	6
大会堂	6
大作	6
大区	6
大家庭	6
大拇指	6
大政方针	6
大案	6
大酒店	6
大鱼	6
天书	6
天桥	6
天线	6
天赋	6
太极拳	6
太阳穴	6
夭折	6
失地	6
失意	6
头像	6
头皮	6
头盔	6
夹缝	6
奇人	6
奔走	6
奔驰	6
奢	6
奢望	6
奥林匹克	6
女尸	6
好听	6
如来	6
如若	6
妄	6
妥协	6
姐弟	6
姑	6
威严	6
婆家	6
婚事	6
婚纱	6
婴	6
嫁人	6
子波	6
字形	6
字母	6
字里行间	6
学业	6
学成	6
学长	6
孰	6
安妮	6
安顿	6
宋任穷	6
完备	6
定下	6
定向	6
定影液	6
定时	6
定睛	6
定神	6
定论	6
宜人	6
宝藏	6
实况	6
客官	6
客家人	6
客观性	6
宣	6
宫廷	6
宫殿	6
宰	6
家门口	6
容积	6
宽敞	6
宽裕	6
寒冬	6
察觉	6
寨	6
寨子	6
对外贸易	6
寻觅	6
射线	6
小巧	6
小有名气	6
小贩	6
小轿车	6
小辈	6
小道	6
少不了	6
尘世	6
尘埃	6
尚且	6
尚书	6
尝尝	6
居士	6
届时	6
展位	6
属实	6
屠杀	6
屡次	6
山头	6
山水	6
山谷	6
岸边	6
工作组	6
工商业	6
工程院	6
巧妙	6
巴比伦	6
巾	6
市井	6
市价	6
市里	6
市面	6
布什	6
布埃米	6
布村	6
师徒	6
师范学院	6
希伯来	6
帝制	6
带入	6
帮帮	6
常数	6
帽	6
干干净净	6
平复	6
平生	6
平米	6
并网	6
幸免	6
幸存者	6
幻化	6
幼小	6
幽香	6
广州市	6
店铺	6
废话	6
度假	6
座谈	6
庭审	6
建制	6
建设性	6
开发商	6
开拓进取	6
开放性	6
开销	6
开除	6
异化	6
弄虚作假	6
弊病	6
弓箭	6
引出	6
张向阳	6
张颐武	6
弧	6
弯弯	6
弱小	6
强悍	6
强身	6
归功	6
当心	6
形而上学	6
彷徨	6
往返	6
征兆	6
征税	6
徐州	6
得当	6
微微的	6
心甘情愿	6
必不可少	6
忌讳	6
忍心	6
忍辱负重	6
忘却	6
忧患	6
快捷	6
怀恨	6
怒吼	6
怜	6
思想家	6
急切	6
急急	6
怪兽	6
总司令	6
总和	6
总数	6
总的来说	6
恐吓	6
恐怖片	6
恐龙	6
恒星	6
恩师	6
息息相关	6
恶意	6
悄声	6
患处	6
悦	6
情不自禁	6
情侣	6
情愿	6
情敌	6
情调	6
惟有	6
惧怕	6
想象力	6
惶恐	6
意味深长	6
意念	6
愕然	6
感召	6
感应	6
感性	6
慈禧	6
慎	6
懒惰	6
成千上万	6
成品油	6
成就感	6
成败	6
戒律	6
战友	6
战地	6
戛然而止	6
手边	6
扎根	6
扑朔迷离	6
扑腾	6
扑通	6
扒	6
打乱	6
打印	6
打响	6
打喷嚏	6
打砸抢	6
扔下	6
扣子	6
执业	6
扫描	6
扳	6
批示	6
找回	6
承德	6
抓捕	6
抓起	6
投影	6
抗争	6
抗衡	6
折合	6
抚慰	6
抢占	6
护理	6
报案	6
报社	6
报馆	6
抽搐	6
拆开	6
拐弯	6
拖鞋	6
拘	6
拨付	6
拷	6
拼接	6
持之以恒	6
指令	6
指指	6
指纹	6
按期	6
挑逗	6
挣脱	6
挤满	6
挺直	6
捆绑	6
换句话说	6
捷	6
捻	6
掀开	6
探长	6
接济	6
接管	6
接送	6
推介	6
掼	6
插花	6
搬迁	6
搭档	6
摄像机	6
摔倒	6
摩挲	6
撇嘴	6
收养	6
收取	6
收成	6
收藏家	6
收购价	6
改道	6
攻坚战	6
攻破	6
放出	6
放行	6
救护车	6
教师节	6
教徒	6
教育家	6
教育局	6
教课	6
数日	6
敲响	6
整日	6
文化界	6
文明史	6
斋	6
新意	6
新教	6
新篇	6
新郎	6
新锐	6
新风	6
方兴未艾	6
方阵	6
施行	6
旅行包	6
无处不在	6
无形中	6
无心	6
无所事事	6
无时无刻	6
无暇	6
无言	6
无误	6
无边	6
无须	6
日光	6
日程	6
时下	6
时值	6
时报	6
时装	6
时间段	6
昆明	6
昌平	6
明媚	6
昧	6
显影液	6
晚期	6
晚辈	6
晚间	6
晨曦	6
普查	6
晴天	6
晴朗	6
晶亮	6
晾	6
暗处	6
暗河	6
曲目	6
更名	6
曾几何时	6
月季	6
月牙	6
有事	6
有幸	6
有心	6
有机物	6
有目共睹	6
有空	6
有色金属	6
有识之士	6
服役	6
望而却步	6
朝拜	6
期货	6
木箱	6
木船	6
木质	6
末世	6
末年	6
本校	6
杂技	6
杂文	6
杂粮	6
杆菌	6
李文华	6
李鸿章	6
村委会	6
来访	6
杨柳	6
杨鹏	6
杰作	6
松鼠	6
林中	6
林地	6
林子	6
果实	6
枝干	6
枣	6
枪声	6
枯竭	6
查出	6
标准煤	6
标杆	6
栏杆	6
树根	6
树皮	6
校内	6
样品	6
样式	6
样本	6
格力电器	6
梁实秋	6
梨	6
梵	6
棉布	6
棋盘	6
棘手	6
椒	6
模特	6
模竞赛	6
次序	6
歌唱	6
止痒	6
此举	6
此言	6
步步	6
死死地	6
死神	6
歼灭	6
残暴	6
毋	6
母子	6
毒死	6
民谣	6
气功	6
氰化钾	6
水下	6
水师	6
水旱	6
水质	6
汉文	6
江边	6
污垢	6
汤姆	6
汽联	6
汽车业	6
沈艺梅	6
沉甸甸	6
沙沙	6
没事	6
河北省	6
油腻	6
沼气	6
沿途	6
泄	6
泉水	6
法典	6
法西斯	6
波澜	6
波澜壮阔	6
泰山	6
泰语	6
洋脊	6
洒脱	6
洗涤	6
津津有味	6
活佛	6
活活	6
流利	6
流浪	6
浆	6
浪客	6
海派	6
消化系统	6
消费品	6
消费量	6
涉足	6
涔	6
涯	6
涵义	6
涵养	6
淋洗	6
淘气	6
淡忘	6
淡漠	6
淤	6
淤泥	6
深秋	6
清澈	6
渔场	6
温哥华	6
游人	6
游泳队	6
湄公	6
湘	6
湘江	6
溜走	6
滚滚	6
满腔	6
演示	6
演艺	6
漫步	6
漫漫	6
漱	6
潜逃	6
激活	6
激素	6
火箭	6
火苗	6
火速	6
灰溜溜	6
灵光	6
灵巧	6
炫目	6
炸弹	6
点心	6
烘托	6
烟头	6
烧毁	6
热恋	6
热泪	6
焖	6
照着	6
煲	6
燃起	6
燕子	6
爆竹	6
爬行	6
爱国主义	6
牛仔裤	6
牛顿	6
牧羊人	6
物质文明	6
牵制	6
特写	6
特权	6
犯法	6
状元	6
犹太	6
狐狸	6
狐臭	6
狩猎	6
独唱	6
独有	6
猖獗	6
献给	6
獒	6
玉飞燕	6
王八	6
玛	6
玩偶	6
玩艺	6
玫瑰花	6
现世	6
现阶段	6
玻	6
珠海	6
理事会	6
理直气壮	6
琐碎	6
瑜	6
瓣	6
甘草	6
生产商	6
生来	6
生根	6
生育率	6
用不着	6
用意	6
田间	6
电光	6
男声	6
留存	6
留心	6
留念	6
留恋	6
畜牧	6
畜禽	6
略带	6
疑点	6
疲	6
病历	6
病态	6
病菌	6
痛恨	6
痱子	6
痴	6
瘀	6
瘦弱	6
癌	6
登门	6
登陆	6
登高	6
白发	6
白布	6
白毓昆	6
白痴	6
白纸	6
百分	6
百分之百	6
百货	6
皇后	6
皮袄	6
盎然	6
盛世	6
盛开	6
相互作用	6
相差	6
相比之下	6
相辅相成	6
盼	6
省城	6
看好	6
看得见	6
眸	6
眺望	6
眼色	6
瞬时	6
矗立	6
知觉	6
矮胖	6
石器	6
砖头	6
破例	6
硕大	6
硬性	6
碱	6
磁针	6
礼节	6
社会名流	6
社情民意	6
祝水军	6
神庙	6
神经病	6
禹	6
离散	6
秀丽	6
私塾	6
私家	6
种地	6
科技界	6
租界	6
积蓄	6
秸秆	6
移居	6
稀缺	6
程序性	6
税源	6
空旷	6
穿戴	6
突击	6
突变	6
立方米	6
竣工	6
端庄	6
第12	6
第三十三	6
第十五	6
第十六	6
笼子	6
筛	6
筹划	6
筹集	6
管理员	6
管理层	6
管用	6
簇拥	6
米汤	6
粉色	6
粒子	6
粗壮	6
粗暴	6
粘贴	6
精力充沛	6
精神病院	6
精美	6
索要	6
紧握	6
红学	6
红肿	6
红豆	6
约旦河	6
约束力	6
纪念馆	6
纯属	6
纵深	6
纵身	6
纸杯	6
绅士	6
细细的	6
细长	6
经常性	6
经营者	6
结案	6
绘制	6
绝非	6
继任	6
绸	6
编织	6
缝隙	6
缭绕	6
罗亚斯特	6
罗小兵	6
罗德里克	6
罚金	6
罢工	6
罪状	6
罪行	6
罪过	6
美貌	6
美酒	6
羞	6
羞涩	6
翅	6
翰林	6
翻腾	6
老二	6
老兄	6
老天爷	6
老娘	6
老江	6
老金	6
而外	6
耐久	6
耕	6
耕耘	6
耳熟能详	6
耷拉	6
联赛	6
聚餐	6
肆意	6
肉食	6
肖	6
肠癌	6
肤色	6
胜任	6
胡俊凯	6
胸怀	6
脂肪酸	6
脑筋	6
脚印	6
脚踏实地	6
脱节	6
脱身	6
腐烂	6
腔调	6
腰带	6
腰鼓	6
腾	6
腾出	6
膝盖	6
自卫军	6
自居	6
自言自语	6
自述	6
臭氧	6
致以	6
致癌	6
臻	6
航线	6
良方	6
良种	6
色素	6
花店	6
花果	6
花瓣	6
花生	6
花香	6
芳	6
芳烃	6
苏丹	6
茄	6
茎	6
荣	6
荣获	6
荣辱	6
荷马	6
莫过于	6
获利	6
菜肴	6
菩萨	6
萧亚轩	6
萧红	6
落入	6
落地	6
落寞	6
落户	6
落枕	6
葫芦岛	6
蒙少晖	6
蕾	6
薄膜	6
藉	6
藕	6
虐待	6
蜡烛	6
蝶	6
行星	6
衍生	6
街区	6
衣衫	6
补足	6
表态	6
表扬	6
衬衣	6
衲	6
袜子	6
被盗	6
裁剪	6
装机	6
装满	6
裔	6
裤子	6
裤衩	6
裸露	6
褪色	6
西医	6
西红柿	6
要害	6
规模化	6
规避	6
角膜	6
触目惊心	6
警卫员	6
警官	6
警服	6
认得	6
讥讽	6
讨好	6
记号	6
记账	6
讴歌	6
证券	6
证物	6
评分	6
评定	6
诊治	6
词条	6
试行	6
试飞	6
该校	6
语句	6
语重心长	6
误区	6
误导	6
诱惑力	6
说不清	6
说教	6
说谎	6
诸位	6
诸侯	6
诺贝尔	6
课余	6
调任	6
调味品	6
调解	6
调配	6
谣言	6
谦逊	6
象征性	6
责备	6
质问	6
贯通	6
贱	6
贵宾	6
贺文清	6
资历	6
赖以	6
赛后	6
赠	6
赣州	6
赫鲁晓夫	6
赵季平	6
赵忠尧	6
起到	6
起落	6
越橘	6
足足	6
跟进	6
跨境	6
路口	6
路灯	6
路线图	6
路露	6
踏上	6
身亡	6
身份证	6
身家	6
躯壳	6
转为	6
转告	6
转弯	6
轻描淡写	6
轻柔	6
轻轻松松	6
辛	6
辞典	6
辞海	6
辩证	6
辱	6
辽	6
辽沈	6
达标	6
迁居	6
迅	6
过夜	6
过期	6
过滤	6
过瘾	6
运算	6
运输机	6
近些年	6
返乡	6
这话	6
进士	6
远大	6
连年	6
迥异	6
迷路	6
迷迷糊糊	6
追击	6
追忆	6
追缴	6
退化	6
退税	6
选料	6
透视	6
逐级	6
递进	6
通电	6
通讯社	6
通货膨胀	6
通达	6
速率	6
造价	6
造福	6
遗体	6
遗失	6
遣	6
遵照	6
邋遢	6
那场	6
邮寄	6
邱	6
邵	6
邻里	6
鄂西	6
鄙人	6
酥	6
释迦牟尼	6
重型	6
重担	6
重用	6
量化	6
金小慧	6
金建杭	6
金银	6
钝	6
钞票	6
钱三强	6
钱币	6
钵	6
钾	6
铁道	6
铁道兵	6
铁饭碗	6
银河系	6
锌	6
锐	6
镁	6
镇压	6
长叹	6
长袍	6
门徒	6
门类	6
闯进	6
闲逛	6
间断	6
闷热	6
闹事	6
阎王	6
队列	6
阳春白雪	6
阻力	6
附加值	6
附和	6
附属	6
附带	6
陈哥	6
降水	6
陡	6
除掉	6
险恶	6
陷于	6
隐蔽	6
隐隐约约	6
隔绝	6
隶属	6
难以置信	6
难处	6
难民	6
雅典	6
雪崩	6
雪晴	6
雷近南	6
霰弹	6
霸权	6
青山	6
青海	6
青翠	6
静静	6
面包车	6
革	6
革命性	6
鞋子	6
音频	6
顶头上司	6
顶峰	6
顾虑	6
预先	6
领地	6
领子	6
领悟	6
频道	6
题为	6
题词	6
颜倩倩	6
颜料	6
风衣	6
飞贼	6
飞跃	6
食槽	6
食量	6
餐盘	6
饱含	6
馆子	6
首演	6
首领	6
香甜	6
马丽亚	6
马利克沙	6
马歇尔	6
马赛克	6
驱使	6
驱车	6
驱逐	6
驴	6
驶去	6
驶过	6
驻外	6
骏	6
骨头	6
骨折	6
高寒	6
高楼	6
高跟鞋	6
鬼神	6
鲫	6
鹅卵石	6
麓	6
麻木	6
黄芪	6
黄豆	6
黏液	6
黑客	6
黑洞	6
黑白	6
默	6
黯然	6
齐心协力	6
齐鲁	6
龙眼	6
0.70	5
03秒	5
1.3	5
10.	5
10点	5
14分	5
1800	5
1903年	5
1906年	5
1920年	5
1927年	5
1928年	5
1934年	5
1938年	5
1951年	5
1954年	5
1962年	5
1973年	5
1987年	5
1995	5
1：	5
2001	5
22%	5
2500	5
30万	5
30％	5
32	5
350亿	5
3月份	5
49	5
500万	5
54秒	5
55	5
5亿	5
60%	5
62	5
64	5
68	5
69	5
6点	5
700	5
70％	5
73	5
75	5
8.	5
80％	5
81	5
84000	5
86	5
9%	5
98	5
<	5
Anita	5
B2B	5
BBS	5
CCD	5
CERTS	5
CQI	5
Dcr	5
ITU	5
John	5
Kuso	5
Limited	5
PK	5
SGI	5
SSURGO	5
Santa	5
SiltconKilo	5
U2	5
WTO	5
e	5
fusion	5
h	5
k	5
min	5
not	5
religion	5
system	5
with	5
〈	5
一九八二年	5
一元	5
一刀切	5
一声不吭	5
一条条	5
一气呵成	5
一盘棋”	5
一瞬	5
一神教	5
一转眼	5
七嘴八舌	5
七妈	5
万有引力	5
丈母娘	5
三位一体	5
三日	5
三级	5
上下级	5
上书	5
上人	5
上口	5
上山	5
上房	5
上文	5
上等	5
上阵	5
下垂	5
下层	5
下文	5
下榻	5
下沉	5
下落	5
下调	5
下车	5
下边	5
不亦乐乎	5
不以为然	5
不假思索	5
不停	5
不像话	5
不可收拾	5
不合	5
不外乎	5
不失时机	5
不如说	5
不屈不挠	5
不屑一顾	5
不悦	5
不懈努力	5
不成	5
不绝于耳	5
不置可否	5
不胜枚举	5
不菲	5
专业课	5
专断	5
专版	5
专科	5
世情	5
世界观	5
世界银行	5
丘陵	5
东盟	5
丢掉	5
两极	5
两端	5
严冬	5
严洁仪	5
丧事	5
个中	5
中兴	5
中后期	5
中国式	5
中性	5
中组部	5
中队	5
临安	5
临行	5
为期	5
主子	5
主席台	5
主干	5
主考官	5
丽裙	5
举杯	5
久远	5
久违	5
乏	5
乏力	5
乐坛	5
乐声	5
乐曲	5
乒乓	5
习以为常	5
习明	5
书记处	5
乳房	5
乾隆	5
争吵	5
争辩	5
二三	5
二九	5
二十九	5
二十日	5
二百	5
二：	5
互换	5
互联	5
五富	5
五星	5
井喷	5
亚欧大陆桥	5
亡灵	5
交付	5
交友	5
交情	5
交汇	5
交织	5
享乐	5
亭子间	5
人品	5
人形	5
人性化	5
人气	5
人流	5
人烟	5
介	5
介于	5
代数学	5
代际	5
以东	5
仰天	5
仰望	5
仰视	5
价款	5
任教	5
任继愈	5
伎俩	5
伏笔	5
优待	5
优越性	5
会战	5
会面	5
伟业	5
传入	5
传热	5
传闻	5
伤痛	5
伦	5
伪装	5
伯乐	5
伯母	5
伸懒腰	5
但愿	5
低垂	5
低谷	5
体察	5
体悟	5
体育场	5
何乐而不为	5
何亚非	5
何方	5
何雨霏	5
余光	5
佛教徒	5
佛珠	5
佛经	5
作坊	5
你家	5
佩雷斯	5
例会	5
侍从	5
侗族	5
供应量	5
依附	5
侦查	5
侦破	5
侧门	5
侵袭	5
保姆	5
保险柜	5
俯视	5
俺	5
倒下	5
候	5
借刀杀人	5
借助于	5
值勤	5
值班室	5
值钱	5
倾诉	5
倾销	5
假想	5
偏食	5
停歇	5
停滞	5
健步	5
储存	5
僚	5
僧侣	5
充其量	5
充电器	5
先例	5
先河	5
先知	5
先祖	5
先行者	5
光景	5
光洁	5
光阴	5
光顾	5
克制	5
党代表	5
党政机关	5
入党	5
入狱	5
全区	5
全国人大常委会	5
全运	5
八点	5
兰学家	5
兴建	5
兵器	5
其四	5
典故	5
典范	5
养老金	5
兼容	5
内分泌	5
内脏	5
冉冉	5
再不	5
写意	5
写照	5
军用	5
军部	5
农垦	5
农夫	5
冤假错案	5
冰场	5
冰糖	5
决定论	5
冷水浴	5
冷淡	5
冷清	5
冷风	5
凉棚	5
凉水	5
凉风	5
凌云	5
凌厉	5
减低	5
凛然	5
凝望	5
几率	5
凳	5
出人头地	5
出气	5
出生入死	5
出界	5
出血	5
出访	5
出道	5
分公司	5
分发	5
分流	5
切断	5
刑	5
刑期	5
划痕	5
刘伯承	5
刘鹏	5
创下	5
创制	5
初夏	5
初次	5
判定	5
刨	5
别处	5
别样	5
别致	5
到手	5
制胜	5
制高点	5
刷刷	5
刷新	5
刺客	5
刻骨铭心	5
前段	5
前瞻性	5
前赴后继	5
剧作家	5
剽窃	5
劝业	5
劝阻	5
办发	5
办案	5
功绩	5
加薪	5
务农	5
务工	5
劣	5
动向	5
动因	5
动容	5
动情	5
动手术	5
动物园	5
动物性	5
动用	5
动脉硬化	5
助消化	5
勇猛	5
勉	5
勘察	5
募兵制	5
包北宁	5
包子	5
包扎	5
化作	5
化妆师	5
北欧	5
北纬	5
北部湾	5
区旗	5
医学院	5
医理	5
匾	5
十一点	5
十字路口	5
十月革命	5
十点	5
千姿百态	5
升空	5
半数	5
半空	5
华裔	5
华诞	5
卑贱	5
卑鄙	5
南亚	5
南京市	5
南岗	5
南面	5
占有物	5
占用	5
卡片	5
卡车	5
卡门	5
卫生纸	5
印痕	5
印证	5
即时	5
厄	5
压强	5
厌倦	5
厚道	5
厚铧	5
原位	5
原定	5
原籍	5
去路	5
参政议政	5
又是	5
叉	5
反省	5
反革命	5
发售	5
发慌	5
发散	5
发病	5
发病率	5
发给	5
发芽率	5
发话	5
发酵	5
发音	5
取名	5
取证	5
受害	5
变样	5
口口声声	5
口岸	5
口渴	5
口里	5
口齿	5
叩	5
只用	5
叫卖	5
可信度	5
可取	5
可口	5
台词	5
台面	5
史册	5
史本善	5
右眼	5
司空见惯	5
叽叽喳喳	5
吃苦	5
吆	5
合唱队	5
合情合理	5
合计	5
合金	5
同源	5
名列	5
名列前茅	5
名医	5
名堂	5
名校	5
后座	5
后方	5
后盾	5
后顾之忧	5
向量	5
吓唬	5
君山	5
君王	5
吝啬	5
吞并	5
含蓄	5
启蒙	5
吵闹	5
吸毒	5
吸烟	5
呆滞	5
告辞	5
呕	5
呜	5
周信芳	5
周口店	5
周旋	5
周易	5
周期性	5
周璇	5
周通	5
呱呱	5
呵斥	5
呷	5
呼啦	5
咄咄逼人	5
咆哮	5
和氏璧	5
咒	5
咔嚓	5
咦	5
咯咯	5
品行	5
哇哇	5
哇塞	5
哈贝马斯	5
响动	5
哭闹	5
喇叭	5
喊叫	5
喊声	5
喜气洋洋	5
喝彩	5
喧哗	5
喷水	5
嗅觉	5
嘉轩	5
嘎嘎	5
嘹亮	5
噎	5
噗	5
器物	5
囚	5
四十五	5
四点	5
回响	5
回眸	5
团团	5
园子	5
园林	5
围墙	5
国债	5
国土资源部	5
国运	5
图腾	5
圣上	5
圣地	5
圣贤	5
地块	5
地心	5
地支	5
地界	5
坚定性	5
坚果	5
坝	5
城内	5
城头	5
基坑	5
堵塞	5
塌方	5
境况	5
增量	5
增高	5
墟	5
士大夫	5
声调	5
处世	5
处所	5
处长	5
备课	5
复仇	5
复学	5
复数	5
复辟	5
外交官	5
外加	5
外号	5
外向型	5
外籍	5
外遇	5
多哈	5
多多	5
多多少少	5
多情	5
多谢	5
大中型	5
大典	5
大刀	5
大别山	5
大办	5
大嫂	5
大字报	5
大寨	5
大将	5
大年	5
大抵	5
大权	5
大槻	5
大法	5
大红	5
大蒜	5
大跃进	5
大道理	5
大都会	5
大队长	5
大陆坡	5
大雁	5
大雪	5
大餐	5
天国	5
天文	5
天池	5
天河	5
天衣无缝	5
太极	5
失控	5
头晕目眩	5
奋勇	5
奋发	5
奔放	5
奔跑	5
套装	5
套间	5
奚落	5
奥肯	5
女佣	5
女工	5
女眷	5
奶瓶	5
好不	5
好心	5
好意	5
好手	5
好日子	5
好气	5
好端端	5
如期	5
如此一来	5
妇	5
始于	5
始终不渝	5
姥姥	5
威风	5
娇	5
娜	5
婉转	5
婚后	5
婚恋	5
媲美	5
嫂	5
孔雀	5
字画	5
字眼	5
字迹	5
字面	5
存活	5
孙中山	5
孙彤	5
孙正义	5
孙维贤	5
孛	5
孝顺	5
季刊	5
孤岛	5
宁可	5
宇宙观	5
守旧	5
守望	5
守法	5
安分	5
安定团结	5
安居	5
安理会	5
安眠药	5
安神	5
安葬	5
完好	5
宗教界	5
宗泽	5
官话	5
定为	5
定罪	5
实事	5
实实在在	5
实话实说	5
客房	5
家父	5
家用	5
家门	5
宽厚	5
宿迁	5
宿迁市	5
寄予	5
密不可分	5
密室	5
富商	5
富豪	5
寒流	5
对峙	5
对流层	5
对白	5
对称	5
封闭式	5
小个子	5
小妹	5
小宇	5
小家伙	5
小将	5
小河	5
小琳	5
小米粥	5
小虎	5
小跑	5
小鬼	5
少于	5
尖端	5
就地	5
就近	5
尾随	5
层级	5
居委会	5
屈	5
屋门	5
屏风	5
展出	5
展翔	5
山羊肉	5
山里	5
岳父	5
岸上	5
崇	5
崩塌	5
巍然屹立	5
州立	5
工作量	5
工薪阶层	5
左右手	5
左眼	5
巧妇	5
差一点	5
差点儿	5
巳	5
巴西队	5
市中心	5
布条	5
帅气	5
师妹	5
师姐	5
带队	5
帷幕	5
常态	5
平方	5
平淡无奇	5
平滑	5
年产量	5
年代，	5
年薪	5
并不	5
并购	5
并重	5
幸灾乐祸	5
幸福感	5
幻影	5
幼苗	5
广博	5
庄重	5
庆典	5
应酬	5
庞杂	5
废墟	5
废旧	5
庸医	5
廊	5
建交	5
建模	5
建筑师	5
开外	5
开山	5
开放式	5
开进	5
开门见山	5
异教徒	5
异族	5
异议	5
式样	5
引文	5
弗	5
弗兰克	5
弟兄	5
张冠李戴	5
张力	5
张嘴	5
张氏	5
张玉	5
张贴	5
张韶涵	5
弧线	5
弯腰	5
强光	5
强硬	5
强身健体	5
强项	5
归属感	5
当官	5
录入	5
形式主义	5
形影不离	5
彩带	5
彩车	5
彻夜	5
徐弘	5
得主	5
御寒	5
循序渐进	5
微量	5
德州	5
德文	5
心口	5
心地	5
心安理得	5
心怀	5
心烦意乱	5
必然性	5
忆起	5
忍耐	5
忐忑	5
忧愁	5
快感	5
快递	5
怀仁堂	5
怏怏	5
怒火	5
怜悯	5
怜惜	5
思想解放	5
思汉飞	5
思辨	5
急性子	5
急速	5
性器官	5
怪不得	5
总工会	5
总归	5
总收入	5
总而言之	5
恒定	5
恣意	5
恼火	5
悔恨	5
悠长	5
患病	5
惆怅	5
惊吓	5
惊天动地	5
惊异	5
惊愕	5
惊魂未定	5
惑	5
惠民生	5
惨剧	5
惨淡	5
愁眉不展	5
愚蠢	5
感染力	5
愧疚	5
慌张	5
慢性子	5
憎恨	5
戎	5
成交	5
成功者	5
成群结队	5
或多或少	5
战斗机	5
战斗队	5
户口	5
房东	5
手艺	5
才子	5
才干	5
扎针	5
打入	5
打消	5
打盹	5
打磨	5
打雷	5
执拗	5
执教	5
执行官	5
扩建	5
扬起	5
扰	5
技法	5
把守	5
抑郁症	5
抓手	5
投射	5
投放	5
投胎	5
抗生素	5
折价	5
折扣	5
抛开	5
抡	5
抢先	5
护国运动	5
抵抗力	5
抵触	5
抽样	5
抿	5
担子	5
拉丁文	5
拉长	5
拐杖	5
拓	5
拓扑	5
拔牙	5
拘留	5
招待会	5
招徕	5
拜见	5
拿出	5
指导性	5
按摩师	5
按说	5
按键	5
挑水	5
挥洒	5
挪动	5
捕	5
捕捉	5
捕获	5
捕食	5
据此	5
捷成	5
掀	5
探寻	5
探监	5
探险	5
接吻	5
接头	5
接踵而至	5
接轨	5
接通	5
推动力	5
推移	5
掩护	5
揍	5
描	5
插曲	5
握紧	5
搪塞	5
搭伴	5
搭话	5
摁	5
摄像头	5
摄制	5
摇滚乐	5
摊子	5
摘录	5
摘自	5
撕裂	5
撞击	5
撤回	5
撤离	5
擅	5
操劳	5
操练	5
支点	5
支线	5
改口	5
改装	5
改观	5
攻打	5
放任	5
放火	5
放生	5
政绩	5
故人	5
故而	5
敕	5
教条	5
教育史	5
敲击	5
文化人	5
文化部	5
文艺复兴	5
斧头	5
断然	5
断言	5
斯大林	5
新会	5
新四军	5
新民主主义	5
新篇章	5
新近	5
新闻网	5
新颖	5
方丈	5
方略	5
方程组	5
施展	5
旅行团	5
族长	5
旗号	5
无名指	5
无处	5
无头草	5
无常	5
无底洞	5
无损	5
无机盐	5
无济于事	5
